subject_id,video_id,state_code,label,split,window_start,window_end,n_sampled_frames,n_valid_face,face_detection_rate,ear_valid_rate,mar_valid_rate,ear_relative_mean,ear_relative_std,ear_relative_min,ear_relative_p10,strong_ear_reduction_rate,perclos_relative,max_eye_closure_seconds,eye_closure_episode_count,mar_relative_mean,mar_relative_std,mar_relative_max,high_mouth_open_rate,pitch_delta_mean,pitch_delta_std,pitch_delta_range,yaw_delta_std,roll_delta_std,max_head_drop_delta,abrupt_pitch_movement_count
01,01_0_2,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.9683624115560435,0.10362531197804055,0.5017738995764487,0.8944783941271975,0.02,0.06,0.2,3,0.798298917862507,0.09370803647980569,0.970317564702425,0.0,4.0649823526341216,0.48505650159945046,2.122318706444247,0.5711950685817577,0.32715978127093265,4.991611102987264,0
01,01_0_2,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9527000342231894,0.06446086562886366,0.5823800137107258,0.8972156385516471,0.02,0.02,0.2,1,0.7904234628939748,0.03644637358131817,0.8772099484098702,0.0,4.111591788687676,0.394001639094079,2.082188341039796,0.5067212707312785,0.13003946988585294,4.752779442639422,0
01,01_0_2,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.9537052565973393,0.0991093656874149,0.43311788505694904,0.874041839405127,0.02,0.08,0.4,3,0.8435588587606995,0.0635304394038882,0.9445572595655428,0.0,3.8358920226765547,1.1708164287853113,8.560873767243208,2.193049237703154,24.509816228176103,11.063475569636694,0
01,01_0_2,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.9733955345770124,0.12088739199191333,0.2607961774767036,0.9071054184990498,0.02,0.04,0.2,2,0.8304414884932966,0.04316306345595834,0.9585724045451196,0.0,3.461949053911744,2.1741066271032845,15.791810902686905,5.264653506169781,22.14176647454362,4.314380299287649,2
01,01_0_2,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.9728453407147432,0.07074219999028265,0.7135698824000968,0.8932906899379117,0.0,0.04,0.2,2,0.9603089590094139,0.2521404517645252,1.8853051495353126,0.06,4.984267647185182,1.451131035636826,7.727859142023533,1.4846974884661006,2.062809906554372,10.392221949610075,0
01,01_0_3,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.922445501460819,0.061692490881297274,0.6853869073794048,0.844746865183867,0.0,0.08,0.4,3,0.9075909265657661,0.18331350464944257,1.2691609787018696,0.0,6.143257037674889,0.7666380070156942,4.170402991171301,1.3408813693927193,0.6333405931476144,7.532471630383043,0
01,01_0_3,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.8269528678358969,0.2740164658062696,0.20956785674272538,0.28943440551819277,0.2,0.22,1.8,3,0.9116702533346797,0.7799124792993409,5.721885011501433,0.06,7.356770640956832,13.09591377620183,96.23627078501517,12.834412015623812,31.414296039042217,98.55981422961008,2
01,01_0_3,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.8199351597341712,0.14053245690955848,0.3158532261893192,0.7039502152137377,0.08,0.3,1.0,6,1.2858543303873415,0.4384845614283912,2.506776031891718,0.32,-9.611313304118879,16.336208528607127,135.62757274006793,16.826166949882683,93.82059014225635,86.17610363896512,5
01,01_0_3,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.8786410128002479,0.09092057968327337,0.45222864795352663,0.7905798211802136,0.02,0.22,1.4,4,1.219731614310423,0.18139888162950563,1.796329690574412,0.08,-5.842630778446535,14.05660739115375,126.68008196411911,16.719618689124115,85.83692233812818,62.32063983326515,8
01,01_0_3,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.9333307464209719,0.08160066537050546,0.5050226109220946,0.8646721631542421,0.02,0.04,0.2,2,1.1465084397124408,0.10292366073326728,1.2768910345342457,0.0,-1.5193450015098728,0.49693838859117023,2.2299706878554275,6.745549107632626,71.87783107387206,-0.5311771715278439,0
01,01_0_3,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.867021955726221,0.1318731373404703,0.22350904752113618,0.796808573029994,0.06,0.1,0.2,5,1.2321445670494549,0.21367043368781574,2.4254335555678166,0.04,-0.16024225497978478,1.6388722820547648,5.568348005361429,0.398359181398663,0.344654625912984,3.0832842496521664,0
01,01_0_4,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.9437331640614066,0.08643903439870051,0.5932371027415972,0.834120192551736,0.02,0.06,0.4,2,1.0562872559368912,0.2715829498461784,2.1992642697214335,0.04,-0.4637227769505847,1.3524968926119125,6.109621296667456,0.828699767565516,0.47522891034998627,3.24222098483159,0
01,01_0_4,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.9023850983735981,0.038881427418132816,0.746112805117563,0.8503364543750214,0.0,0.02,0.2,1,1.020388691600304,0.07958053708663847,1.151832267364298,0.0,-1.212475779975585,0.33618348847060936,1.3506412494162987,0.2695232715457568,0.1283888442522298,-0.7331589996438197,0
01,01_0_4,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9022716697073722,0.05918511240454229,0.6364260728793012,0.8616912280247764,0.0,0.04,0.2,2,1.0377052312239325,0.044690384620525894,1.1339985389372322,0.0,-0.835885639675871,0.34889040244579084,1.83517206944245,0.19293368609688505,0.12318875060631952,0.006632380646635738,0
01,01_0_4,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.8676975778490585,0.10071219126360392,0.40639850397243726,0.7659892543905953,0.04,0.12,0.4,5,1.1566762695749342,0.09057932806199223,1.4246273036543158,0.0,-1.2488760762942008,0.43924519290218206,2.1934542609650407,0.299948114519024,0.16976220201551917,-0.26619818496763514,0
01,01_0_4,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.8933382798840509,0.10905362014971028,0.40476894599038077,0.8164750382819026,0.06,0.08,0.4,3,1.0670735175266288,0.08793789423255817,1.181539360293182,0.0,-1.015011458180366,0.4871214406541033,2.4867877098257907,0.4008836813638197,0.4652104534222611,0.2187321372850306,0
01,01_0_4,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.925629763600374,0.0811335452884568,0.5329998134914813,0.8958223564544182,0.04,0.04,0.2,2,0.9289861963208041,0.0725287460525619,1.0971145912117488,0.0,-0.5310830122106648,0.2998763809026043,1.5591292483109669,0.36712104407965623,0.22222578078718788,-0.09026024066315586,0
01,01_0_5,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8942109165073796,0.08595614245072151,0.476845620919754,0.8244829291135639,0.02,0.08,0.2,4,1.0821325357975686,0.5606432523423095,3.5709606901721864,0.14,1.0732304828038075,0.6822725772654192,3.5747371422627907,2.1457103354209077,0.985769680395347,3.3688386278423934,0
01,01_0_5,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.8929724622593648,0.08250197409528123,0.37708720026048165,0.8626019286140162,0.02,0.04,0.4,1,0.9048381971938475,0.04943958538573915,1.0476102102821647,0.0,1.9548701853377701,0.711742734671457,4.333191139688665,2.2367515092685686,25.070616478576984,4.273693725971924,0
01,01_0_5,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.8872015629053511,0.11086480320664975,0.29451615103626944,0.8361933718871698,0.04,0.08,0.4,3,0.8548143971864189,0.07604178651208912,1.1030293587062652,0.0,2.4809057132418086,0.4790086397983321,2.2213127833009594,0.27508484360106056,0.9765333268123292,3.320948473423499,0
01,01_0_5,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.8272336871408299,0.16549877021365975,0.22090015081630662,0.5946676088049936,0.12,0.28,0.8,8,2.038699300246026,6.908744119825822,50.14707803197626,0.04,1.687201327860846,1.9435409695802641,13.7979677472444,4.68481149795029,35.01150367407714,5.892404193376933,2
01,01_0_5,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.8609171401051151,0.11255877496055866,0.28480147876347833,0.7965280482383694,0.04,0.12,0.4,4,0.9383978879793261,0.051697092499263096,1.0561219792605452,0.0,1.4785670004325664,0.4272653219037801,2.6114924654902723,2.0579440079001756,25.028161688840036,2.9511261059188314,0
01,01_0_5,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.8705525731750551,0.14053230508223788,0.19176090731335357,0.7573662404773823,0.08,0.12,0.4,5,0.9114155006405713,0.05132551813175542,1.0062864222466634,0.0,3.191814299140537,9.331540486398234,68.5724514299354,6.249649131952661,41.720211150247295,68.35845132559245,2
01,01_0_6,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8398824590948328,0.11554138891881446,0.36939743386661933,0.7035959779920272,0.04,0.16,0.4,7,0.9258964592394573,0.04845129292918828,1.0630763883482564,0.0,2.058896569352362,0.49306701079148535,2.9007423614844186,0.26154699945110493,0.24447592897544068,3.2247396736372878,0
01,01_0_6,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.8844893692981464,0.06828000713866782,0.5954930765961252,0.8127480582632962,0.02,0.08,0.2,4,0.8930464687228279,0.0501047709813614,0.9754698081320222,0.0,2.5444271083779557,0.408647532263607,1.6928828805209832,0.2527182195629206,0.12503031000434442,3.127541918409861,0
01,01_0_6,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.8447600183858414,0.17774434165538824,0.16454150755339983,0.806103338404666,0.08,0.1,0.6,3,0.8646408505118699,0.036030296807944936,0.9531916955485062,0.0,3.069955742185064,0.47733675461403563,2.10010534457831,0.5864700625692264,0.1402187310580549,3.7000637946114807,0
01,01_0_6,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.7719381055682817,0.12837597742980889,0.3073025983000774,0.6500260757488576,0.08,0.44,2.4,6,0.9077831077320958,0.15077802567707846,1.3357686578676322,0.0,-7.0368491788459755,3.17038287693713,16.834750584769637,2.9245950099776126,34.04235161560392,2.5013540142879265,0
01,01_0_6,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.7834451076900533,0.2465689388406595,0.1972093954393036,0.40906979551756273,0.24,0.34,2.2,4,0.8742418770738251,0.25824543974295683,1.7707496074470719,0.02,-0.19158289933892092,8.260033341397857,43.8128377250936,13.342481787607733,26.128773905634752,12.838639597325937,2
01,01_0_6,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.9981850295521815,0.11541325781362077,0.4463540122607929,0.8758089432244349,0.02,0.06,0.2,3,0.8067505979484454,0.20132111512857376,1.7877783116295725,0.04,7.46595895296366,1.2844425328995743,4.248172149811836,1.2824490883364397,2.9154522222327537,9.005659331049173,0
01,01_0_7,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.9451900179911771,0.1286858160732818,0.2525072800103042,0.847326154300803,0.02,0.08,0.4,3,0.7600029269825961,0.13211117038226006,1.0159596781009954,0.0,6.408396451723785,0.6630852118540681,3.29409465038205,3.353764639564469,35.03354627911555,8.195333804134975,0
01,01_0_7,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.9266198723743885,0.11560129586052188,0.36057803206747713,0.8420026021374891,0.02,0.08,0.4,3,0.8126257125431272,0.0638156794340773,0.9796946123870663,0.0,6.681034179748999,0.6887831898184517,2.578938757076884,0.7499929059492421,1.0075425872471442,7.969898119013806,0
01,01_0_7,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9642442504460144,0.11932772483155334,0.2961407258680428,0.8819420181206685,0.02,0.04,0.2,2,0.7968339458372456,0.051271386240659876,0.9286589000759358,0.0,6.2180323791468615,5.801415918198425,41.8530451892336,12.688782552494361,8.004308095217434,7.521060690063706,2
01,01_0_7,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.9519844097146991,0.08439584694470068,0.5948161914232576,0.857982437744295,0.02,0.04,0.2,2,0.7809956001559102,0.07279281288512188,0.9823630990411014,0.0,7.014399476863093,0.2947119703923053,1.184760345626131,0.586853314163772,0.23536144632689587,7.648884383344409,0
01,01_0_7,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.9775930152115103,0.1047718363363961,0.32852168095051587,0.9110063626743561,0.02,0.04,0.2,2,0.7732452366928533,0.07645843040583093,0.9557292728863829,0.0,7.1083816280044445,0.3997645705752341,2.181264283126353,0.5107406728404837,0.1779087708669588,7.950571567882889,0
01,01_0_7,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.9611502608389805,0.04036065131100692,0.8437286516415294,0.8972917296498782,0.0,0.0,0.0,0,0.8425827049442673,0.07201039898973527,0.9482217856759372,0.0,5.910579571049068,0.6695725210474334,2.400464007097952,0.6454053002803708,0.5604729136537671,7.442027541396925,0
01,01_0_8,0,0,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.9216684227390669,0.08684027122809525,0.5571912392416261,0.8853031744734036,0.04,0.06,0.2,3,0.8010229386095101,0.0889875883954577,0.9264624270853923,0.0,3.6473935376133575,24.144808074889937,173.98049730671582,2.114792117202902,1.0421817755667626,8.715150843333504,2
01,01_0_8,0,0,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.9040478105572873,0.0918379958474313,0.4984394052671411,0.8137304993594889,0.02,0.08,0.2,4,0.7317131968576972,0.0999424141275922,0.9378792051545786,0.0,6.25335806178754,0.5525343619385348,2.7481331353636733,0.37926173051925355,0.2479095250937519,7.260417264429947,0
01,01_0_8,0,0,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9612398029225259,0.037543048409493955,0.8698724924325058,0.9189691157503515,0.0,0.0,0.0,0,0.6725304418298782,0.0672284565340478,0.8287370132415621,0.0,5.000789217777226,0.42798686054134455,1.9287356214593387,2.3872562929151577,35.20702779763757,5.70635177759695,0
01,01_0_8,0,0,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.9067705408979354,0.11814024052340684,0.33844597350118927,0.7561719215478107,0.02,0.14,1.2,2,0.7748795814620894,0.08682442847056052,0.9767316799265358,0.0,5.062866425649421,0.6121342601625739,2.572580613521154,0.29055980435982837,0.20599103563226284,6.2013055281444736,0
01,01_0_8,0,0,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.923091900939539,0.11683974990314018,0.26248331915797346,0.8466010640977047,0.04,0.04,0.2,2,0.818996073288546,0.11048090336011232,1.0588815369484623,0.0,0.8453846410371807,24.907013533923507,178.9227540664428,7.419520812134764,48.2720226088301,5.533388907540427,2
01,01_0_8,0,0,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.9223513536157317,0.12067381899886481,0.41476909298270853,0.8361855257070953,0.04,0.08,0.2,4,0.807155137377163,0.30966686736989285,2.355962701201662,0.04,4.1837966126024915,0.5842730890602417,2.958118667481301,5.611930853499938,56.6931497281482,5.623128821004769,0
01,01_10_0,10,1,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.7632169790676638,0.26737804234313745,0.11452019817488655,0.39139560290167197,0.22,0.44,1.2,6,1.6740852694192523,2.0879271040525684,11.002117909174437,0.24,3.125533639475438,4.404293716891589,18.946214361391498,5.252811737642421,35.78540204961486,16.794909177117916,0
01,01_10_0,10,1,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.6302860360146639,0.2391362976427161,0.12794378963402425,0.2394910916829482,0.34,0.76,5.8,3,0.7674175096004637,0.16058544081563378,0.9979786952702668,0.0,0.9112017330405939,1.371481640341647,6.624754769874244,4.43590562226703,35.306878968177166,4.230794285927686,0
01,01_10_0,10,1,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.7619378632356021,0.1481333736047546,0.17524523207925663,0.597872944350891,0.1,0.48,2.4,5,0.7033370135705147,0.06297749662243178,0.8644096777089822,0.0,3.201841725311346,0.7461282268230024,4.131201363345298,0.7315156745152958,0.33270608426421705,5.155672719893943,0
01,01_10_0,10,1,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.7627468253639518,0.22460197281814637,0.23022082395216717,0.3840167756954813,0.24,0.46,2.2,4,0.6971803677821353,0.10154424938681503,0.997226494273999,0.0,0.49733268964954164,6.48161752456558,41.40110682064537,18.189415438618926,54.283877581437416,4.734733868952219,4
01,01_10_0,10,1,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.830876427632966,0.13959043002238317,0.32472143794830116,0.7111988926652927,0.06,0.32,1.4,4,0.9688413466999353,0.825177766514279,6.13339148106781,0.1,2.3448798065131906,15.935956929368755,118.25370151577465,9.9896996849703,43.123197345800655,106.62871938274878,6
01,01_10_0,10,1,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.8557000764971144,0.12214355367198368,0.20878425465433814,0.7686598669995028,0.04,0.16,1.6,1,0.6688207402096681,0.1608781702861445,1.0447058347094373,0.0,-4.249607998116931,2.6650993839681196,10.44487528797248,3.54789749199345,24.44511622178928,-0.5502382653758673,0
01,01_10_1,10,1,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8323417403912947,0.14664703146146515,0.29619440980171463,0.6598340322294101,0.06,0.24,0.8,4,1.1968292739408808,0.8533980236595036,6.259856960605544,0.12,-0.8986416639255503,1.7962821638921829,10.356127038409028,3.7364609398539583,35.40945997729562,5.007335238380392,0
01,01_10_1,10,1,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.8454692853058602,0.13648138191458362,0.24739957119764558,0.7857009329581774,0.06,0.14,0.8,2,0.9124904111351125,0.09485883598685774,1.1458622793133133,0.0,5.0704907197991025,35.031626775843144,335.03162140295245,18.270553485097548,94.53974656011772,169.58976675888266,8
01,01_10_1,10,1,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.8649976614088959,0.05702369424234214,0.7520327541093208,0.7780487774673653,0.0,0.18,1.2,2,1.0441817336647157,0.0946962909328682,1.2117175123199007,0.0,2.082901988993129,2.118732726884535,6.395485555719773,8.436537977055306,75.84017436700016,6.44738635968622,0
01,01_10_1,10,1,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.7669713059493313,0.24388723000391466,0.13904227372670025,0.40337528756829555,0.26,0.36,1.8,5,8.865332950333277,11.99153052315242,41.83305695891837,0.36,3.2238819686269493,15.979387138365924,89.95282026879215,6.420324859333668,39.983349207830095,85.85480647151121,5
01,01_10_1,10,1,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.7455788141643471,0.1916952047239504,0.1699011022679739,0.5403495993693337,0.22,0.52,2.6,6,6.859685524785774,11.065579856836132,34.54243305750208,0.26,-2.6508972083466062,4.121507562359892,30.281353749569746,7.137775227686383,42.23419644082261,1.6486107980256008,2
01,01_10_1,10,1,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.818629368809473,0.1696665765040922,0.2528836817013966,0.6252522184603629,0.1,0.36,1.0,7,0.9513073940275428,0.18051999165642826,1.5162534658263536,0.02,-0.07728971112804174,6.395515882290442,47.47868521212433,11.191552658713695,77.35292471866215,41.84815913799275,2
01,01_10_2,10,1,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8644750130299369,0.04506656912950451,0.7495272855690809,0.8112260253140499,0.0,0.04,0.4,1,0.9252377666380985,0.17022962703943184,1.2519791610783042,0.0,2.4025207802535165,24.030461678784413,173.61272088980616,9.381835067273878,78.27951294999092,170.1473225027379,2
01,01_10_2,10,1,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.7972577483175891,0.14892478317916497,0.15545003799521154,0.6319898632977456,0.08,0.26,1.0,4,0.9045065681893496,0.10728704934923212,1.1617687686336065,0.0,-3.6297813173995475,6.636921478412609,41.519708723898134,18.372133747529144,86.32503262369238,1.0589410997410766,4
01,01_10_2,10,1,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.7702738362168448,0.11974174774918116,0.20382264085459129,0.6539673525209219,0.08,0.48,3.4,2,0.8702424830498429,0.08541147523976059,1.069086987997094,0.0,-3.1489254161525664,9.189276282076557,68.18658632592445,9.588059971752653,49.259557305140255,60.52528962627787,2
01,01_10_2,10,1,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.8272537619323167,0.22301646443512743,0.1917903510641157,0.40270394639928864,0.16,0.2,1.2,2,0.7877954918824315,0.1875133739502655,1.0052793470289294,0.0,-1.8986263176753073,5.856368033186984,34.297650778966016,15.213546494619692,42.61834644630812,11.635938891557771,4
01,01_10_2,10,1,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.8379212546414376,0.16268915140889148,0.3052494301334088,0.6027967240140039,0.1,0.26,1.6,3,0.8093993165040447,0.2336721360999381,1.5682410101134037,0.02,-1.2451276206599369,5.508391521135358,25.484164819157854,16.560022555683993,61.88092467966101,4.719103878454405,2
01,01_10_2,10,1,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.8277079273009552,0.12809976846835747,0.518226530165257,0.6350484968423759,0.06,0.28,0.8,4,0.8803898905856187,0.35443738295423727,2.680502543417296,0.06,-0.7473395161342552,7.760344534257726,46.246109744411655,6.475717497202898,9.953170271568386,18.694376604154456,2
01,01_10_3,10,1,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8442508386016858,0.20151085603628002,0.15577319046497443,0.5803748257759224,0.12,0.26,1.8,3,10.691596896893492,19.335410542313237,73.97683269394629,0.4,-9.82522337998187,20.673170409103886,184.75293061960247,5.31770476796198,33.191856786391085,43.58111248276009,5
01,01_10_3,10,1,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.8983606481369993,0.16135110514143625,0.25441006190300425,0.7540649379050786,0.06,0.14,0.8,4,2.094592953250018,4.04141018555244,25.71562161611053,0.12,-2.644659059399854,3.353594012670335,18.302250329137564,5.990899529114691,41.54998473921521,9.966197246677211,4
01,01_10_3,10,1,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9402046849329593,0.14834500443477094,0.2450617301761207,0.8040498416433557,0.04,0.1,0.4,3,1.3223035494135547,0.08126031865942465,1.487538678508389,0.0,-2.6494115937550715,0.6876051538870335,2.7996486253056503,0.48194926037811725,0.4219856318332677,-1.407015604388107,0
01,01_10_3,10,1,Test,30.0,40.0,50,50,1.0,1.0,1.0,0.8592942077787125,0.2065816477894641,0.2997574006157841,0.5465759861365033,0.16,0.38,1.8,3,1.2794732302300584,0.11094753284799319,1.6477037896338937,0.04,-2.835310181555938,0.7385552225713149,2.70509481071241,0.8052779132091311,0.44362916805842895,-1.4782073314013076,0
01,01_10_3,10,1,Test,40.0,50.0,50,50,1.0,1.0,1.0,0.9885112728263394,0.10254221769831626,0.6846734582015997,0.847006967436023,0.0,0.06,0.4,2,1.1288793531491856,0.1793219106604112,1.4521542260454068,0.0,-1.28678483437172,1.8473282899577725,14.048603196249644,3.0158048458590976,24.38875816215701,11.06559298162108,2
01,01_10_3,10,1,Test,50.0,60.0,50,50,1.0,1.0,1.0,0.9145507453202478,0.1549408798955946,0.2979382894729201,0.7944999026321301,0.06,0.1,0.6,3,1.365433166711396,0.23714042738767968,1.734620299082428,0.36,-1.7120698812350412,2.10102208640303,15.415848432610062,2.16276496894893,24.410367831188086,12.465666028983264,2
01,01_10_4,10,1,Test,0.0,10.0,50,50,1.0,1.0,1.0,0.8994071134177456,0.13335629264657328,0.3825895009141101,0.8054652466745256,0.06,0.1,0.4,3,0.9187876513801513,0.16954284685348187,1.3257273428906058,0.0,-1.580518384877739,7.109908000635845,34.20387641638186,20.432792745558967,25.528862028993963,4.130904821641508,6
01,01_10_4,10,1,Test,10.0,20.0,50,50,1.0,1.0,1.0,0.9741919040844195,0.17799900347444586,0.27143274286680225,0.9058914442838671,0.08,0.08,0.2,4,0.8937978866463078,0.12428851274702804,1.143124644878437,0.0,-2.282810774748199,24.65339447542629,183.94253596639,5.59294214098249,42.03594013849987,9.990416140059835,2
01,01_10_4,10,1,Test,20.0,30.0,50,50,1.0,1.0,1.0,0.9332788831343521,0.10751530180404373,0.3084921239570224,0.8457480407116709,0.02,0.06,0.4,2,0.8209463673379876,0.12892484434484544,1.0674066404607077,0.0,1.1696426672702251,2.388548952563851,10.970200531005531,4.573472406446194,42.12169474092625,10.420264152165316,2
